Sentiment,reviews,Sentiment_predict,Publish
0,"I have recently stayed at the Fairmont Chicago Millennium Park and the visit was most unpleasant. This hotel was loud and the staff was very rude. All the fancy lights and designs are just a distraction from the snobby people who stay there and the people who work there that seem to hate their jobs. The hotel food was old, it seemed like they were making it all at once for all the people staying there. The beds were hard and uncomfortable and it was an over all bad experience in what looked like a ""nice place to spend a vacation""",0,1
0,I just got home from my stay at the Fairmont Chicago Millennium Park Hotel. Me and my family were in Chacago for the the week and this hotel was the closest to where we needed to be. When we walked in the door there was a horrid odor. Almost like a public bathroom. The check in clerk was very irritable and was very uncooperative. She would not let us go to our rooms because our entire family was not there yet! When we finally got to our rooms the beds were not made and the room was uninviting. The beds felt like we were sleeping on rocks. After the first dreadful night we got up and went downstairs to eat breakfast. The food there tastes and looks like vomit. The rest of the weeks stay there was like living in Hell. The Fairmont Chicago Millennium Park Hotel is definitely not a good place to stay. It is actually probably on of the worst hotels I've ever stayed at.,0,1
0,"If you want a 5-star hotel with 1-star service, make sure you book your next Chicago stay at Fairmont Chicago Millennium Park. When I checked in to the hotel, I had to wait at the desk for over ten minutes with no line. I was greeted with no ""thank you for your patience,"" or anything similar. The room was fine, but nothing too glamorous or outstanding. The internet cost $14.95/day which is outrageous considering the price of the hotel itself. The thing that pushed me over the edge, however, was the valet parking. When I wanted my car in the morning, I had to wait 15 minutes to be acknowledged (the valets were talking to each other and ignoring me altogether). And for this ""service"" I was charged $51.00/night!!!! When I went to complain at the front desk, they just said that sometimes the valets get overwhelmed, and you have to exercise patience! I will exercise patience as I check out of this hotel!!!",0,1
0,"My wife and I live in the Western Suburbs of Chicago. For our anniversary, we booked a night at the Fairmont based on recommendations from friends. While the staff of the hotel was quite friendly and helpful and the location ideal for a night out in the city, the accommodations themselves were not up to our expectations. For starters, we requested a non-smoking room which we did receive. However, the hallway leading up to our room had a distinctive smell of smoke which certainly was a turn off for both of us. While the room was certainly adequate, the bathroom light had a distinct flicker and there was no complementary shampoo included. While the latter may seem like a minor offense, it is not what one expects from hotel of such reported quality. Finally, the cost of parking seemed to be somewhat inflated even for Chicago's standards. In summary, the Fairmont is a decent quality hotel but for the price, I am sure we could of done better.",0,1
0,My stay at the Fairmont Chicago Millennium Park Hotel was by far the worst hotel stay I ever had. I would not recommend this hotel to anyone. They promised I would be able to relax in the spa area and it was dirty and not relaxing at all. When I got to my room I ordered room service and it took them 45 minutes to bring what I ordered. I am highly dissatisfied.,0,1
0,"For starters, I had trouble reaching the front desk. Every time I called it would ring endlessly! When finally I did reach someone, she was snooty, impolite, and altogether unhelpful. Being from the south and not knowing anything about Chicago I was hoping the staff would have been more helpful in guiding me around such a large metropolitan area. As I was there on business, I was really looking forward to the Wi-Fi access so that my business activity would go uninterrupted. Unfortunately, this was not the case. After multiple log in attempts I ended up going to a local ""internet bar."" As attractive as the rooms and the hotel itself were, the complete and utter lack of service and delivering up to expectations was disappointing.",0,1
0,"My husband and I recently stayed at the Fairmont Chicago Millennium Park. What I expected to be a very pleasant experience, turned out to be a stressful visit. We specifically reserved a non-smoking king room and paid the price for that reservation. Upon arrival, the hotel did not have any non-smoking rooms available and the representative at the check in desk was not helpful. As we had no other options, we accepted a smoking room with two queen beds. I can live with the bed situation but I truly feel that having to accept a room infused with cigarette smoke is completely wrong! There wasn't an area in the room where I did not feel nauseous from the stale smell and I cannot help but think that this smell followed me around all day after check out. To add insult to injury, the hotel staff was not sympathetic to our situation -- something I think they should be specifically trained to do -- and did not offer any compensation, partial refund or related ""perk"" to make up for our great inconvenience. Two staff members actually acted as if I was the inconvenience in asking them if there was anything they could do! Although we paid for the breakfast package, we were eager to leave immediately in the morning and dined elsewhere at our additional expense. Pardon the pun, but we just could not sit there and dine in the morning with such a bad taste in our mouth from the hotel's lack of customer service! I am hoping the corporate office responds to our complaints but, thus far, we have received no satisfaction. Needless to say, we will not be visiting this property again! In fact, we are no longer going to patronize this brand of hotels.",0,1
0,"On a recent business trip to Chicago, I had the unfortunate circumstance of staying at the Fairmont Chicago Millennium Park hotel. Upon entrance, the lobby is beautiful and the hotel seems very nice. However, as I approached the check in counter, the woman working there was very terse and rude to me. They had me booked in the wrong kind of room and when I asked about changing it, I was snubbed and made to feel like it was a tremendous imposition for them to accommodate me. After a half hour, I finally received the correct room. The linens on the bed were of a very cheap quality, they were scratchy and had a musty smell. Also, the bathroom wasn't cleaned properly as there was still trash in the waste basket (including a condom) and there was no shampoo. Also, I had a coffee pot in the room but no coffee. When I called the front desk to ask for some, they told be it was not free and would I like to charge the coffee to my account. I found this hotel to be shocking and highly recommend that no one stay there.",0,1
0,"My stay at the Fairmont Chicago Millennium Hotel was a short one; although, it was intended to be for five days, it only last two. When me and my husband arrived we were met by a valet who knicked our Mercedez. The clerk/concierge was on his phone for nearly 5 FULL minutes before he noticed that we were standing in front of him. When we checked in, we lugged all of our luggage upstairs to our room to find that someone was already in it. We then returned to Lobby, and to our dismay, the hotel had Double Booked the room! After another 30 minutes of haggling and whatnot we were able to be moved to a ""better"" room. The bed was unbearable, the shower looked like it hadnt been cleaned properly and the room smelled of cigarrettes (although it was supposedly a non-smoking room). Too tired and jet lagged to complain we went to sleep. However, it was hard for us to do so because voices could be heard all thoughout the night due to the paper thin walls of the room. I needed an Ambien to go to sleep. I woke up with backaches, the continental breakfast had me in the bathroom most of the day, and the maids conveniently forgot to clean our room. Me and my husband had had enough and decided to go to the Hyatt.",0,1
0,"Dissapointed with my stay at the Fairmont Chicago Millennium Park. When I looked at its web site I was convinced this was going to be the perfect place for my family and I to spend time in, when not gazing the ""sites"" in Chicago. Boy was I wrong, When I first arrived to check in there was no one insight at the desk. Finally, after about 20 minutes, I was approached with no apology for my wait. While trying to check in they told me there was a mixup and the room I originally requested was occupied, I was given a less spacious room, one bed for my wife and I to share with the kids, and was told they would voucher my meals that day. My wife and I love sushi so we figured we use it on that. When we were done not only was the quality of the food mediocre but they told us the voucher would not work for the sushi bar. Worst display of customer service I have ever received and will never stay there again.",0,1
0,My experience with the Fairmont Chicago Millennium Park Hotel was Terrible! I arrived exactly at my check in time only to be told my room would not be ready for another hour. I chose to wait patiently at the hotel bar and found myself again disappointed I sat for 15 minutes before the bar tender served me and the drink I received was warm. When the room was finally ready I was horrified to find hairs in the bathtub and mysterious spots on the bedding. When I called down to housekeeping the staff was very rude and maid who they sent up to change my sheets acted annoyed and muttered under her breath the whole time she was changing our sheets and cleaning the bathroom. After all this hassle I would normally expect at least a complimentary beverage but not only was that not offered I found even using internet at this location involved a rather exorbitant fee 13.95 for a 24 hour period. I was shocked having stayed at a variety of higher end hotels I have never once been asked to pay extra for my wifi access. Overall I was highly disappointed with my stay and will not be returning to the Fairmont Chicago Millennium Park hotel any time soon.,0,1
0,"On my recent weekend stay at the Fairmont Chicago Millennium Park hotel, i was very disappointed. I chose this hotel after scouring various hotel websites in the area. From the look of the website, my expectations were above average. I felt the website led one to believe it was upscale. Upon my arrival, i checked in. I was shown my room and at first glance everything seemed fine with the room. As i was settling into the room, I began to notice a general lack of cleanliness. I noticed spiderwebs in corners, and a lack of cleanliness in the bathroom. Also, it was advertised that there was an i pod docking station in the room, however, it did not work and I had to call down for them to bring a replacement. I, as a guest should not have had to call down, these items should be checked to ensure they work properly before a guest checks in. I found the restaurants on site to be crowded, loud and not to mention an unusally long wait to be served my meal. I did inquire about a few of the menu items and my waiter seemed to have a lack of knowledge about the menu items. Overall, my experience was not good and the next time I am in the area, I will chose another hotel for my stay.",0,1
0,"Stayed at Fairmont Chicago Millennium Park and it was not a good experience. The room had been cleaned in a haphazardly fashion and was not pleasant to walk into. When I called the service desk for more towels to be brought up into the room, it took an exceedingly long amount of time for them to be brought up, and the woman who delivered the towels was as rude as can be. Will not be staying at Fairmont Chicago Millennium Park again.",0,1
0,"Whenever I decided to stay at Fairmont Chicago Millennium Park, the only thing that I had on my mind was the idea of taking that time to relax and enjoy some time with my husband. However, the hotel choice wasn't the best. Right in the front desk when we arrived there we had problems with our reservation. The room that we had reserved was occupied and so we had to switch to some other room, which was much smaller than the original one. The hotel did give us a discount, but if I'd paid for the large room was because I wanted the it. A hotel with this name shouldn't put its guests in these kind of situation. I wont be reserving room there again.",0,1
0,"I recently stayed at the Fairmont Chicago Millennium Park hotel, and it was one of the absolute worse travel experiences that I ever had. One of the main reasons why I had originally booked my stay at the Fairmont was because the property offered special, ""pure"" rooms and suites that are supposed to be hypoallergenic. Because I suffer from extreme allergies -- and I really hate the thought of a less-than-pristine hotel room -- I was happy to pay extra for a room that was supposed to be specially designed for guests with environmental sensitivities. I'll tell you this right now -- save your money. When I got to my room, I immediately detected the distinct smells of cigarette smoke and mold. To add to the gross factor, I took a look around and noticed dust on the lamps and light fixtures as well as dirt on the carpet. The comforter on the bed looked messy as well -- as if someone had recently used the bed and then hastily threw the comforter back over it. There was no way I was going to stay in this room, so I made my way back to the check-in desk and politely informed them of the problems with my room. The woman at the front desk told me there were no other rooms available and it was only after we practically got into a yelling match that she grudgingly started typing away at her computer. After making me wait for another twenty minutes, she finally informed me that they could put me in another room, but it would be a four hour wait. Four hours! It was absolutely ridiculous. No hotel -- much less one that constantly touts some sort of promise of superior customer service -- should ever treat any of its customers this way. I do not recommend the Fairmont nor will I ever stay there again.",0,1
0,"The Fairmont Chicago Millennium Park Hotel was supposed to be our romantic get away and it turned into a nightmare! When we got there our room wasn't done! We were not offered anything to do, drink or eat in the meantime and we had to wait well over the 20 minutes that they said it would be finished. The clerk at the front desk twas texting on her cell phone! How rude! We were totally on time and the manager said that they would take care of the issue and upgrade our room but it was not done. And after waiting that long for the room, can you believe it? There was a dirty towel in the bathroom. The television didn't work, we had to wait on a repair guy to fix it. Plus, the hotel failed to mention there was a convention that was going on and the spa was under repair. I'm so mad I'm writing the owners and letting them know! This really made me mad. We haven't taken a vacation in years and I was expecting the Fairmont to be luxurious and cater to our needs. Even the concierge snickered at my boots, so what, I like to wear Doc Martens! It makes me mad even thinking about the Fairmont. At least my time in Chicago was enjoyable even though our hotel was more than lame.",0,1
0,"On a recent stay at the Fairmont Chicago Millemmium Park Hotel I was appalled at the service I received at such a supposedly high end hotel. When I arrived I had to wait in the lobby for 15 minutes before someone came to the front desk to check me in. Apparently the desk clerk was on a personal phone call with her boyfriend and just had to know where he was going and who he was with. Finally I was given the key to my non-smoking room away from the vending area. Much to my chagrin my room was right next to the vending area and I heard other guests going back and forth to the ice machine until nearly midnight. And the room was obviously a room for smokers. The blankets on the bed and the pillows reaked of cigarette smoke. I, of course complained, but was told that was the only room available as they had booked every room for a conference but I was welcome to check out and go to another hotel. After a fitfull night's sleep I awoke to children running up and down the hallway. Their parents were no where in sight. My shower was cold and had no pressure. I was given two towels one of which had not been laundered. I could not wait to check out and informed the manager on duty of my complaints and told him I would not be recommending this hotel to anyone and would go online to write my review so anyone interested would see it. I cannot understand how such a highly rated hotel could be so far from the mark.",0,1
0,"The Hard Rock should stick to restaurants. After a recent stay at the Hard Rock Hotel in Chicago I think they should go back to what there good at. Besides having to wait an hour for my room to be ready (this is after my check in time), the receptionist was very rude and seemed to not care that I was being delayed. After seeing the state the room was in I still do not understand what took so long. The sheets look to have been picked up off the floor and returned to the bed. The bathroom looked as if somebody had just used it (I will leave out the details). Complaining didn't seem to get me anywhere, they offered me a small discount at the hotel's bar. After this experience I will be more likely to book at a Motel 6 then return to the Hard Rock.",0,1
0,"Hi, I had very bad experience with this hotel, as the rooms had bad smell and very dim light. the bed sheets were not properly cleaned. Also the carpet was dirty though AC was working properly. But i would nor recommend this hotel to my friends as it did not satisfied me. There was a problem with hot and cold water in the bathroom. Please do not go to this hotel, it seems very nice from the pictures and all but in actual its different.",0,1
0,I stayed at the Hard Rock hotel in Chicago last year and can say i was not satisfied with my experience. I feel that it didn't live up to what was advertised and the accommodations were sub-par at best. I had the chance to catch a show and the music was too loud and the sound guy's work resembled that of an amateur. My personal rating is 2/5 stars and i would not recommend this hotel to a friend.,0,1
0,"I recently stayed at the Hard Rock Hotel in Chicago, Il. From the start, the experience was bad. The room was filthy, there were no towels, and the front desk did nothing to rectify the situation. I will never stay there again. I could not have been more dissatisfied.",0,1
0,"For 250 dollars, cheapest room available at the Hard Rock Hotel Chicago, you would assume you would have access to wifi. Yet, that was not the case. I was told I ""could have had"" internet if I had booked through the site, which I didnt. The lady in the reception had no idea what she was talking about and had to ask around about internet access in general.",0,1
0,"What was supposed to be a fun weekend getaway with the girls in Chicago turned into a complete disaster. The first problem arose when we arrived at the airport and the car the hotel concierge was supposed to arrange to pick up our group of 6 was a small town car there was no chance we could all fit in...they knew we had 6! We ended up just getting a taxi van to take us all to the hotel. When we arrived they had our three rooms spread out on 3 different floors despite our request for rooms near each other. After some finagling they were finally able to get us in 3 rooms on the same floor, unfortunately one of the rooms hadn't even been cleaned which meant more waiting around. The staff never seemed to have any sense of urgency when we voiced our concerns nor did they offer any apologies for the inconveniences they were creating. On our second morning we were woken up by a loud noise that sounded like funriture being rearranged in the room above us at 5:30am. Despite my calls to the front desk, the sound seemed to continue for about 45 minutes. We also didn't know the hotel was sooo pet friendly. One morning we woke up to find a huge dog turd just outside the room door. I understand they allow pets, but really...people need to clean up after their animals...or have some dog free floors. While Hard Rock Hotel in Chicago may be beautifully decorated and offer some great rooms, their service was terrible, the staff was rude, and I still can't get over that dog poo in the hallway. I definitely won't be staying here again.",0,1
0,"The hard rock hotel Chicago is not as good as they try to portray, First ill start off by saying there website is confusing and hard to navigate through. They also have rude customer service, that dont seem happy to answer your questions. There prices are so outrageously expensive for what they offer, its just ridiculous. Hard rock hotel has a good rep behind there name, but Hard rock hotel Chicago should not be included in that.",0,1
0,"I stayed at the Hard Rock Hotel in Chicago recently for a convention I was attending. This was my first trip to Chicago and I had no idea what to expect and this hotel came recommended by a colleague so I had high expectations. Check-in took a bit longer than I would have liked as they were experiencing computer problems and the staff at the front desk had to call their main reservation line to confirm reservations. Once I did get into my room, there was a strong cigarette odor in spite of the fact that it was a non-smoking room. I went down to the front desk and requested a room change. Given their computer problems, that took almost an hour and the staff was quite surly and didn't have the ""positive attitude in spite of any difficulty"" I'd expect from such a high profile establishment. The new room was not a suite as I had originally booked but it was significantly fresher smelling. When I hooked up my laptop, I was dismayed to discover that there was no wi-fi service. I had made my reservation online to take advantage of their free wi-fi for online ressies, but as part of their computer problems, the wi-fi service was down. Fortunately, there was a Starbucks up the street with available wi-fi. Granted, I couldn't lounge at the Starbucks in my jammies like I could in my hotel room, but connectivity for work is necessary so we make sacrifices. I was determined not to let computer problems color my opinion of the hotel as it's not something that is necessarily under the control of local management. However, the hair in the bathroom sink and the wet washcloth that was on the floor behind the toilet are definitely under the control of local management. A quick call to housekeeping got a promise to give the room a once over while I was down the street at Starbucks. They did as promised and when I arrived back at the room there were no stray bits of previous customer's DNA and the dust bunny population had been eradicated. Once I had a chance to relax in the room, there were a few minor details that stood out. The carpet was starting to get worn in places, the edges on some of the furniture was dinged, and my personal pet peeve... the inside of the drawers were rough, unfinished wood which I dislike as the little splinters can cause runs in my clothes. I would have expected higher quality furniture for such a hotel. But, all things considered, my stay was tolerable. Water pressure was good and it was quiet enough at night to get decent sleep. The wi-fi was still down in the morning so I checked out early and spent my time enjoying a latte and free wi-fi at Starbucks.",0,1
0,"Hard Rock Hotel boats that they have the best of the high scale accommodations for your business or pleasure stays. What they fail to disclose is just how expensive your stay will be. The service tends to be heavily influenced by the wealth of the patrons, service is more redily available and friendly the more you make.The rooms are furnished with attractive but old furnishings. The laundry service leaves more to be desired. The sheets have a gray tint to them and the rooms smell of tobacco. I recently stayed at the Hard Rock Hotel and was disappointed with not only the service but the cleanliness of the room from the bathroom to the bedding.Your stay at any hotel should be memorable and restful-after all isnt that what we pay for?",0,1
0,"I have visited Chicago with my family several times and have never had such a HORRIBLE hotel experience! The staff was rude and unhelpful, and they overcharged my card by more than $300! I had to spend the whole morning on the phone trying to get them to finally fix their mistake. The hotel itself didn't live up to our expectations either...the inside was dingy and needed cleaning, and our room looked like a bunch of chain smokers had just thrown a crazy party in the room. There were cigarette burns on the sheets, stains on the floor, and there was a hole in the wall where it looked like someone had punched it! We requested another room, which was only marginally better in terms of cleanliness, only to be kept up all night from the noise of our neighbors yelling and hanging out in the hallway. There are plenty of other places to stay in Chicago. AVOID Hard Rock at all costs!",0,1
0,"I would not reccomend staying at the Hard Rock Hotel Chicago if you want a good deal and a good nights sleep. I stayed at the Hard Rock Hotel Chicago for two nights this past July. I had a select king city view room. The room was dark, with ugly black carpets and the view was of another building right next door - not a great view. I was on an upper level floor and the elevators were incredibly slow. The hotel was pretty loud and the people in the room next to mine were up partying all night long, so it was very hard to get to sleep on my first night there. When I called to complain at the front desk they promised to do something about it but never did. I ended up having to call two more times before the management did something about the room next door. They quieted down for about an hour, but then were loud again for the rest of the night. The hotel was expensive, and for the price there weren't very many special amenities. There was no continental breakfast and the wifi was not included -- you had to sign up for a day of service at $10 a day. Overall I would not recommend staying at the Hard Rock Hotel Chicago, as it is way overpriced for what you get.",0,1
0,"I booked my weekend Chicago stay at the Hard Rock Hotel in Chicago because of the location as well as some good reviews I found online. However, my experience at the Hard Rock Hotel fell short of my expectations. When I arrived, well over an hour of check in time, I was told that my room was not yet ready and I was left awkwardly waiting around for another half an hour as I did not want to leave the hotel again before settling in. The hotel staff I interacted with seemed generally uninterested in their jobs, and while I do appreciate that this is a hip hotel popular with a younger crowd, there was an excessive amount of noise on the floor I was staying on throughout the night until about half past four in the morning when it quieted down (after two calls to the front desk to make complaints about this issue). As I am a fairly light sleeper, I woke up several times throughout the night. I would recommend bringing earplugs if you're also a light sleeper but would like to get in some decent sleep. Overall the hotel looked very nice, but I just felt that my experience was not worth the amount I paid for my room.",0,1
0,"While the Hard Rock Hotel in Chicago promises upscale accommodations and a unique experience, they fail to deliver. Unless of course, a unique experience includes being kept awake all night by a party in the room next door. If you plan on staying there for a chance to meet your favorite celebrity or musician you will be sorely disappointed. The ""A"" list celebrities will not be there. In fact, it would be rare to find anyone on the ""B"" list either. The party that keeps you awake will not be your favorite band practicing for their next concert. The party is being held by the musicians that were not even able to gain work at a local coffee bar. The walls of the rooms are so thin you can hear every wrong note played. As for the promise of Art Deco, it must have changed in definition. Your room will truly look like a concert has just been held. The carpet smelled like it had been shampooed in beer. The bathroom lets just say that clean was not the correct description. Quality service and amenities were severely lacking. Guests are not greeted with warmth but with disdain. Do not bother complaining about the noise next door either. It is part of you unique experience. The only part of the Hard Rock Hotel description that appeared to be accurate was that it is in a great location in Chicago. It was easy to find a real hotel to stay in for the rest your trip.",0,1
0,"I recently stayed at the Hard Rock Hotel in Chicago during Labor day weekend, huge mistake! When I got to my room everything seemed okay,Until I went into the bathroom. There was a steady drip noise coming from the bathroom sink and no matter how hard I turned the knob, it would not stop. There was none of the usual bath soap nor was it stocked with any toilet paper. It also seems that housekeeping just swept everything behind the toilet as I saw a wad of hair, and scraps of tissue behind the bowl. I called the front desk and ask them to send someone up to stock the bathroom and clean it. While I was waiting I turned on the air conditioning because it was kind of warm in there.... the a.c. started blowing out hot, musky air and had the room smelling horrible. I made another phone call to front desk and complained and asked them to switch my room. They told me all they had available was a double bed and it was near an elevator. I was so frustrated between the odor and the steady drip I was hearing I had no choice but to take it. When I moved to the new room, there was now a large damp spot near the window which smelled very strongly of beer and the light in my bathroom would not turn on. Front desk once again sent someone to my room to fix the problems and finally 2 hours later, I was able to relax and settle in. Hard Rock is definitely not what it used to be and for that reason, I will not be staying there again.",0,1
0,"I was really excited when we booked a night at the Hard Rock Hotel in Chicago. It was actually beyond our budget, but my husband and I needed a weekend away, so I decided to splurge for the occasion. WORST WASTE OF MY MONEY EVER!!! Our room was smaller than pictured online, and it looked like the maid didn't vacuum the carpet! We visited the hotel restaurant, Angels and Kings, one night for dinner and the drinks were overpriced and my husband's steak was cooked wrong (he ordered medium, but received a well-done steak). By the end of our trip we were so glad to leave, but they were under-staffed and the Sunday morning checkout line was so long that we waited in line for 30 minutes until we could check out. Chicago was a fun city, but next time we return I'll be choosing a different hotel - and I suggest you do too!!",0,1
0,"A few weeks ago we stayed at the Hard Rock Hotel in Chicago. The hotel was a bust from the get go. As we arrived in the lobby, we had to wait several minutes for the front desk clerk to show up. (We could hear her talking in the back for 5 minutes.) When she got to the desk she was very short with us and not very helpful. We had to wander around the halls looking for our room. Once we got to our room, we thought the weekend was going to get better. The rooms are modern and nicely designed. That was about all that this hotel had going for it though. As soon as we started to explore the room more, it was clear this room had been a haven for a party a few nights before. The bathroom smelled of vomit and the bath tub had small shards or glass from broken bottles in it. We called a worker and they cleaned most of it up, but the thought of it still remained. As we all settled down to sleep, there were a few loud noises coming from the room next door. After about an hour, we finally made a call to the front desk to complain. The woman said that a rock band was in that room and they had just finished a show in Chicago. They were staying there the next 2 nights. I wouldn't recommend this hotel to anyone! It's a hard rock hotel all right. (At least that's what the beds feel like!)",0,1
0,"We stayed at the Schicago Hilton for 4 days and 3 nights for a conference. I have to say, normally I am very easy going about amenities, cleanliness, and the like...however our experience at the Hilton was so awful I am taking the time to actually write this review. Truly, DO NOT stay at this hotel. When we arrived in our room, it was clear that the carpet hadn't been vacuumed. I figuered, ""okay, it's just the carpet."" Until I saw the bathroom! Although the bathroom had all the superficial indicators of housekeeping having recently cleaned (i.e., a paper band across the toilet, paper caps on the drinking glasses, etc., it was clear that no ACTUAL cleaning took place. There was a spot (probably urine!) on the toilet seat and, I kid you not, the remnants of a lip-smudge on the glass. I know people who have worked many years in the hotel industry and they always warned that lazy housekeeping will make things ""appear"" clean but in fact they make no effort to keep things sanitary. Well, the Hilton was proof. I called downstairs and complained, and they sent up a chambermaid hours later. Frankly, I found the room disgusting. The hotel itself, outside the rooms, was cavernous and unwelcoming, with an awful echo in the lobby area that created a migraine-inducing din. Rarely have I been so eager to leave a place as this. When I got home, I washed all my clothes whether I had worn them or not, such was the skeeviness of our accomodations. Please, do yourself a favor and stay at a CLEAN hotel.",0,1
0,"When most people think Hilton, they think luxury. I know I did. I only wish I'd been half right. Upon arriving, I was informed that the incompetent staff had lost my reservation entirely. Not a very auspicious start, but they did find me another room. Granted, the new room had an oh-so-scenic view of the broadside of an adjacent building. But, fine. I was willing to let this slide. I didn't want to be difficult. In the following days of my stay, it got a little harder to ignore all the minor problems that were making the Hilton very undeserving of the term, luxury hotel. Noisy neighbors. Rude staff. If the state of my bathroom towels was anything to go by upon checkout, I doubt my sheets were changed even once. Next time I'll ignore the hype and stay somewhere cheaper. The service couldn't possibly be worse.",0,1
0,"My husband and I recently stayed stayed at the Hilton Chicago and it was a horrible experience. When we arrived, the front desk clerk was on the phone on what sounded like a personal call and didn't even acknowledge us for at least five minutes. When we got to our room I went to lay on the bed and noticed a black hair on the pillow. I'm am very paranoid about hotels being dirty, so I pulled back the sheets and moved all the pillows around and noticed several more hairs. I called for some new sheets which they said they would send right up but it actually took nearly 30 minutes. The second night we were there we decided to try the Irish pub in the hotel called Kitty O'Sheas because my husband loves pub food. We had the shepherd's pie which was awful. It was watery and had no flavor and it was not cheap! Our server seemed annoyed when we complained and did not offer it to be taken off the check. While we had a great trip to Chicago, the Hilton was definitely NOT a highlight of our trip. Overall, we had rude service, a dirty room and bad food. Spend your money elsewhere",0,1
0,"My wife and I booked a room at the Hilton Chicago three weekends ago, as this is a downtown hotel and a well known brand we knew we were going to have to pay a little more but for that additional price we were expecting to get a quality hotel. We were expecting some minutia of luxury. However, this was not the case with the Hilton Chicago. First, we had reserved a room with a king size bed, but they did not have any available and we were stuck with a queen size bed. Now, we did get a reduced price because of this, but we had made a reservations and expected to be accommodated as we had asked. Second, we had to change our room key twice. The room keys they used supposedly lost their ""charge"". This is what the front desk told us. So, we had to go up to our room, find out the key didn't work, then come back down stairs get a new key, then get back in. This was highly unprofessional, and they really need to look into their key system. Lastly, we were told at the end of our stay that we had no charges on our room. We knew this was accurate, but I always check just in case. But two weeks later when I checked my credit card an additional two hundred dollars of charges were on my card. I had to call and argue with them for twenty minutes before they took it off my card. Suffice it to say we will not be staying there again.",0,1
0,"For a hotel rated with four diamonds by AAA, one would think the Hilton Chicago would be almost like staying at a palace with royalty. The only royal thing about this hotel however is that it was a royal nightmare. I should have known from the moment I walked in with my wife that this was going to become a bigger headache than what it was worth. First off, as soon as we arrived to check in at the hotel with the clerk who couldn't be any older than nineteen or twenty, red flags started going up. The clerk was extremely rude and lazy, acting like it was a chore even getting up from texting on his cell phone. If that wasn't bad enough, the clerk pretty much ignored me while blatantly staring at my wife's breasts. She wasn't even wearing anything that could be considered skimpy as it was cold out and she was wearing a turtle neck sweater under a large fur lined coat. After diverting his atention several times we finally got our room keys. It shouldn't have been any surprise when we learned that there were no one to help us with our luggage as the clerk said they were all out on break. Okay, that was annoying, but we managed easy enough. We finally got to the third floor where our suite had been reserved for over a month and we looked forward to resting after our long trip. To our surprise, not to mention our disgust and horror, their was already a couple in what was supposed to be our room on the bed making out. It took almost a half hour between the couple in the room, the front desk, and my wife and me to get it straightened out. Apparently the night clerk didn't bother following policy as they had taken our reservation off the computer to give to their friends while leaving the printed card for the day clerk. After what could only be described as chaos, we were finally given another room on the next floor up. We were thankful when we got to it and my wife went to use the bathroom while I dropped our luggage by the beds. Hearing a clinking sound I bent down to look what one of the bags could have hit to see an empty beer bottle sticking out from under the bed. I was about to call back down to give the clerk a piece of my mind when I heard my wife cry out. There on the wall of the bathroom were several roaches crawling around and I noticed something else in the sink that almost made us leave then and there. There, in the sink and in very plain sight, was a used condom! So far we were less than thrilled about being there and we stomred back downstairs and demanded our money back. By then the desk manager had returned from where ever she went off to and talked us into taking another room, free of charge to make up for our troubles. The room itself was thankfully clean with no bugs and no trash or any other disgusting items laying around. Despite being a lot smaller and not having the promised view that our other room should have had, we decided to make due. So while my wife went to get cleaned up after our long trip I pulled my laptop out to use the so called high speed internet access. I shouldn't have even bothered as I've used dial up that went at least three times as fast as the speeds I was getting. With a quick call to the desk I was informed the person responsible for the internet was gone for the day and there was nothing that could be done for the moment. So instead of worrying about it, we went to get something to eat from the the onsite dinning area. Yet again we were met with rude people who either stared at my wife's chest or forgot half of our order. After arguing with them for what seemed like forever over not getting everything, we found that our found was not only bland, it was cold! We didn't even bother trying anything else, that was the final straw so we got our things and found another hotel. I don't know who would hire a bunch or rude employees who was barely out of high school or who couldn't clean a room, but I know that that hotel didn't deserve four diamonds unless it was in the negative. That place should be shut down because there is no way they know how to run a decent hotel.",0,1
0,"I had high hopes for the Hilton Chicago, but I am sad to say that I am disapointed. Not only is it outrageously expensive (over $200 for two people for one night), but they expect you to pay over $40 to park your car! They do not offer free Wi-Fi, but instead I had to pay $20 to get on the internet in my room. I had to wait until 3 pm to check in (even though my flight was in the morning) and I had to rent a car at the airport because the hotel did not offer transportation too and from. After all of this stress, the Hilton Chicago didn't have an in hotel bar either. I doubt I will stay here again!",0,1
0,"We booked a room at the Hilton Chicago for two nights to stay the weekend, but upon arrival our reservation could not be found. I even provided the hotel with our confirmation number, but it still wasn't available! Fortunately, another reservation had not shown up so there was space available for us. Once we settled into our room for the night (after a long flight), there was a bad odor coming from the bathroom. Apparently the cleaning solution they used was tainted and they had to re-clean it after our arrival. Needless to say, with both of these poor experiences in just one night, I will be hesitant to EVER stay in this hotel again, let alone any other Hilton around. Please consider someplace else before the Hilton Chicago!",0,1
0,"I've stayed at other hotels in Chicago, but this was the first absolutely horrifying experience. First off the staff was incredibly rude. I could have lived with that being that it was busy, but when the person would not get off their cell phone while a was checking in it had me wanting to pull my hair out. The room was also horrid. It smelled like sex and cigar smoke so bad in there that I was convinced a politician had just checked out after using it for a cheap affair. There was also what looked to be dried snot on the shower curtain. Mark my words: Never again will I stay at this dump!",0,1
